ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60624,28,07/11/2021,07/17/2021,12,3524,33,9746.1,744,51391,2058,142129,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-28,POINT (-87.722735 41.879417)
60624,29,07/18/2021,07/24/2021,18,3542,50,9795.9,796,52187,2201,144330.4,0.0,0.1,2,88,5.5,243.4,36158,60624-2021-29,POINT (-87.722735 41.879417)
60624,3,01/17/2021,01/23/2021,52,2721,144,7525.3,1063,27637,2940,76434,0.1,0.1,1,60,2.8,165.9,36158,60624-2021-3,POINT (-87.722735 41.879417)
60624,30,07/25/2021,07/31/2021,21,3563,58,9854,667,52854,1845,146175.1,0.0,0.1,0,88,0.0,243.4,36158,60624-2021-30,POINT (-87.722735 41.879417)
60624,31,08/01/2021,08/07/2021,30,3593,83,9936.9,849,53703,2348,148523.1,0.0,0.1,0,88,0.0,243.4,36158,60624-2021-31,POINT (-87.722735 41.879417)
60624,32,08/08/2021,08/14/2021,47,3640,130,10066.9,900,54603,2489,151012.2,0.0,0.1,2,90,5.5,248.9,36158,60624-2021-32,POINT (-87.722735 41.879417)
60624,33,08/15/2021,08/21/2021,33,3673,91,10158.2,968,55571,2677,153689.4,0.0,0.1,0,90,0.0,248.9,36158,60624-2021-33,POINT (-87.722735 41.879417)
60624,34,08/22/2021,08/28/2021,44,3717,122,10279.9,984,56555,2721,156410.8,0.0,0.1,1,91,2.8,251.7,36158,60624-2021-34,POINT (-87.722735 41.879417)
60624,35,08/29/2021,09/04/2021,42,3759,116,10396,994,57549,2749,159159.8,0.0,0.1,1,92,2.8,254.4,36158,60624-2021-35,POINT (-87.722735 41.879417)
60624,38,09/19/2021,09/25/2021,26,3898,72,10780.5,1519,62114,4201,171784.9,0.0,0.1,1,93,2.8,257.2,36158,60624-2021-38,POINT (-87.722735 41.879417)
60624,42,10/17/2021,10/23/2021,39,4042,108,11178.7,2735,71153,7564,196783.6,0.0,0.1,2,95,5.5,262.7,36158,60624-2021-42,POINT (-87.722735 41.879417)
60624,43,10/24/2021,10/30/2021,46,4088,127,11305.9,2202,73355,6090,202873.5,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-43,POINT (-87.722735 41.879417)
60624,44,10/31/2021,11/06/2021,38,4126,105,11411,2474,75829,6842,209715.7,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-44,POINT (-87.722735 41.879417)
60624,45,11/07/2021,11/13/2021,32,4158,88,11499.5,2268,78097,6272,215988.2,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-45,POINT (-87.722735 41.879417)
60625,14,04/04/2021,04/10/2021,136,6767,172,8539.6,3015,103287,3805,130342.1,0.1,0.1,0,185,0.0,233.5,79243,60625-2021-14,POINT (-87.701816 41.971155)
60625,15,04/11/2021,04/17/2021,100,6867,126,8665.7,2523,105810,3184,133526,0.0,0.1,0,185,0.0,233.5,79243,60625-2021-15,POINT (-87.701816 41.971155)
60625,16,04/18/2021,04/24/2021,64,6931,81,8746.5,2508,108318,3165,136690.9,0.0,0.1,0,185,0.0,233.5,79243,60625-2021-16,POINT (-87.701816 41.971155)
60625,17,04/25/2021,05/01/2021,69,7000,87,8833.6,2237,110555,2823,139513.9,0.0,0.1,2,187,2.5,236.0,79243,60625-2021-17,POINT (-87.701816 41.971155)
60625,18,05/02/2021,05/08/2021,59,7059,74,8908,2551,113106,3219,142733.1,0.0,0.1,1,188,1.3,237.2,79243,60625-2021-18,POINT (-87.701816 41.971155)
60629,10,03/06/2022,03/12/2022,23,27839,21,24889.6,6671,335521,5964,299974.1,0.0,0.1,0,339,0.0,303.1,111850,60629-2022-10,POINT (-87.711565 41.777061)
60629,11,03/13/2022,03/19/2022,23,27862,21,24910.1,7304,342825,6530,306504.2,0.0,0.1,0,339,0.0,303.1,111850,60629-2022-11,POINT (-87.711565 41.777061)
60629,12,03/20/2022,03/26/2022,19,27881,17,24927.1,6078,348903,5434,311938.3,0.0,0.1,0,339,0.0,303.1,111850,60629-2022-12,POINT (-87.711565 41.777061)
60629,9,02/27/2022,03/05/2022,19,27816,17,24869,7389,328850,6606,294009.8,0.0,0.1,1,339,0.9,303.1,111850,60629-2022-9,POINT (-87.711565 41.777061)
60630,22,05/24/2020,05/30/2020,52,775,91,1351.5,608,4054,1060,7069.6,0.1,0.2,4,46,7.0,80.2,57344,60630-2020-22,POINT (-87.759611 41.971261)
60630,23,05/31/2020,06/06/2020,20,795,35,1386.4,460,4514,802,7871.8,0.1,0.2,5,51,8.7,88.9,57344,60630-2020-23,POINT (-87.759611 41.971261)
60613,13,03/28/2021,04/03/2021,115,3625,230,7233.7,2459,79401,4907,158443.9,0.0,0.0,1,45,2.0,89.8,50113,60613-2021-13,POINT (-87.661343 41.953742)
60613,14,04/04/2021,04/10/2021,94,3719,188,7421.2,2144,81545,4278,162722.2,0.0,0.0,1,46,2.0,91.8,50113,60613-2021-14,POINT (-87.661343 41.953742)
60613,16,04/18/2021,04/24/2021,56,3844,112,7670.7,1774,85550,3540,170714.2,0.0,0.0,1,47,2.0,93.8,50113,60613-2021-16,POINT (-87.661343 41.953742)
60613,19,05/09/2021,05/15/2021,18,3917,36,7816.3,1739,91126,3470,181841,0.0,0.0,0,48,0.0,95.8,50113,60613-2021-19,POINT (-87.661343 41.953742)
60613,20,05/16/2021,05/22/2021,5,3922,10,7826.3,1645,92771,3283,185123.6,0.0,0.0,0,48,0.0,95.8,50113,60613-2021-20,POINT (-87.661343 41.953742)
60613,22,05/30/2021,06/05/2021,3,3928,6,7838.3,1230,95384,2454,190337.8,0.0,0.0,1,50,2.0,99.8,50113,60613-2021-22,POINT (-87.661343 41.953742)
60613,23,06/06/2021,06/12/2021,4,3932,8,7846.3,1331,96715,2656,192993.8,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-23,POINT (-87.661343 41.953742)
60613,24,06/13/2021,06/19/2021,3,3935,6,7852.3,1212,97927,2418,195412.4,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-24,POINT (-87.661343 41.953742)
60613,27,07/04/2021,07/10/2021,6,3948,12,7878.2,1208,101486,2411,202514.3,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-27,POINT (-87.661343 41.953742)
60613,28,07/11/2021,07/17/2021,23,3971,46,7924.1,1467,102953,2927,205441.7,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-28,POINT (-87.661343 41.953742)
60603,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-10,POINT (-87.625473 41.880112)
60613,32,08/08/2021,08/14/2021,86,4192,172,8365.1,2465,111187,4919,221872.6,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-32,POINT (-87.661343 41.953742)
60613,33,08/15/2021,08/21/2021,85,4277,170,8534.7,2240,113427,4470,226342.5,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-33,POINT (-87.661343 41.953742)
60613,34,08/22/2021,08/28/2021,58,4335,116,8650.4,2109,115536,4208,230551,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-34,POINT (-87.661343 41.953742)
60613,35,08/29/2021,09/04/2021,57,4392,114,8764.2,2074,117610,4139,234689.6,0.0,0.0,0,50,0.0,99.8,50113,60613-2021-35,POINT (-87.661343 41.953742)
60613,36,09/05/2021,09/11/2021,47,4439,94,8858,1913,119523,3817,238507,0.0,0.0,1,51,2.0,101.8,50113,60613-2021-36,POINT (-87.661343 41.953742)
60615,23,05/31/2020,06/06/2020,11,364,26,875.8,409,3449,984,8298.2,0.1,0.1,1,15,2.4,36.1,41563,60615-2020-23,POINT (-87.602725 41.801993)
60615,24,06/07/2020,06/13/2020,12,376,29,904.7,538,3987,1294,9592.7,0.0,0.1,0,15,0.0,36.1,41563,60615-2020-24,POINT (-87.602725 41.801993)
60615,25,06/14/2020,06/20/2020,13,389,31,935.9,551,4538,1326,10918.4,0.0,0.1,1,16,2.4,38.5,41563,60615-2020-25,POINT (-87.602725 41.801993)
60625,28,07/05/2020,07/11/2020,38,1575,48,1987.6,1433,12907,1808,16287.9,0.0,0.1,1,102,1.3,128.7,79243,60625-2020-28,POINT (-87.701816 41.971155)
60613,38,09/19/2021,09/25/2021,45,4529,90,9037.6,2281,124080,4552,247600.4,0.0,0.0,0,51,0.0,101.8,50113,60613-2021-38,POINT (-87.661343 41.953742)
60615,47,11/15/2020,11/21/2020,119,1211,286,2913.6,3115,33631,7495,80915.7,0.0,0.0,1,17,2.4,40.9,41563,60615-2020-47,POINT (-87.602725 41.801993)
60625,34,08/16/2020,08/22/2020,91,1913,115,2414.1,1507,21370,1902,26967.7,0.1,0.1,1,107,1.3,135.0,79243,60625-2020-34,POINT (-87.701816 41.971155)
60625,35,08/23/2020,08/29/2020,73,1986,92,2506.2,1621,22991,2046,29013.3,0.0,0.1,1,108,1.3,136.3,79243,60625-2020-35,POINT (-87.701816 41.971155)
60625,36,08/30/2020,09/05/2020,57,2043,72,2578.1,1472,24463,1858,30870.9,0.0,0.1,2,110,2.5,138.8,79243,60625-2020-36,POINT (-87.701816 41.971155)
60625,37,09/06/2020,09/12/2020,53,2096,67,2645,1119,25582,1412,32283,0.0,0.1,0,110,0.0,138.8,79243,60625-2020-37,POINT (-87.701816 41.971155)
60625,38,09/13/2020,09/19/2020,56,2152,71,2715.7,1315,26897,1660,33942.4,0.0,0.1,2,112,2.5,141.3,79243,60625-2020-38,POINT (-87.701816 41.971155)
60625,39,09/20/2020,09/26/2020,56,2208,71,2786.4,1417,28314,1788,35730.6,0.0,0.1,1,113,1.3,142.6,79243,60625-2020-39,POINT (-87.701816 41.971155)
60625,40,09/27/2020,10/03/2020,59,2267,74,2860.8,1519,29833,1917,37647.5,0.0,0.1,1,114,1.3,143.9,79243,60625-2020-40,POINT (-87.701816 41.971155)
60625,41,10/04/2020,10/10/2020,126,2393,159,3019.8,2131,31964,2689,40336.7,0.1,0.1,0,114,0.0,143.9,79243,60625-2020-41,POINT (-87.701816 41.971155)
60625,42,10/11/2020,10/17/2020,109,2502,138,3157.4,2247,34211,2836,43172.3,0.1,0.1,1,115,1.3,145.1,79243,60625-2020-42,POINT (-87.701816 41.971155)
60639,25,06/20/2021,06/26/2021,10,14677,11,16214.6,1441,124236,1592,137251.6,0.0,0.1,0,252,0.0,278.4,90517,60639-2021-25,POINT (-87.75531 41.920609)
60639,26,06/27/2021,07/03/2021,7,14684,8,16222.4,1026,125262,1134,138385.1,0.0,0.1,0,252,0.0,278.4,90517,60639-2021-26,POINT (-87.75531 41.920609)
60614,10,03/07/2021,03/13/2021,81,4957,114,6951.5,3321,117952,4657,165412,0.0,0.0,0,90,0.0,126.2,71308,60614-2021-10,POINT (-87.652064 41.922605)
60614,11,03/14/2021,03/20/2021,137,5094,192,7143.7,3484,121436,4886,170297.9,0.0,0.0,0,90,0.0,126.2,71308,60614-2021-11,POINT (-87.652064 41.922605)
60614,12,03/21/2021,03/27/2021,205,5299,288,7431.1,3126,124562,4384,174681.7,0.1,0.0,0,90,0.0,126.2,71308,60614-2021-12,POINT (-87.652064 41.922605)
60614,13,03/28/2021,04/03/2021,198,5497,278,7708.8,3782,128344,5304,179985.4,0.1,0.0,0,90,0.0,126.2,71308,60614-2021-13,POINT (-87.652064 41.922605)
60614,14,04/04/2021,04/10/2021,135,5632,189,7898.1,3033,131377,4253,184238.8,0.0,0.0,1,91,1.4,127.6,71308,60614-2021-14,POINT (-87.652064 41.922605)
60639,27,07/04/2021,07/10/2021,9,14693,10,16232.3,1247,126509,1378,139762.7,0.0,0.1,1,253,1.1,279.5,90517,60639-2021-27,POINT (-87.75531 41.920609)
60614,16,04/18/2021,04/24/2021,82,5810,115,8147.8,2696,136938,3781,192037.4,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-16,POINT (-87.652064 41.922605)
60639,33,08/15/2021,08/21/2021,106,15075,117,16654.3,2411,136992,2664,151343.9,0.0,0.1,0,254,0.0,280.6,90517,60639-2021-33,POINT (-87.75531 41.920609)
60614,17,04/25/2021,05/01/2021,61,5871,86,8233.3,2702,139640,3789,195826.6,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-17,POINT (-87.652064 41.922605)
60614,18,05/02/2021,05/08/2021,23,5894,32,8265.6,2215,141855,3106,198932.8,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-18,POINT (-87.652064 41.922605)
60614,19,05/09/2021,05/15/2021,18,5912,25,8290.8,2183,144038,3061,201994.2,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-19,POINT (-87.652064 41.922605)
60625,51,12/13/2020,12/19/2020,246,4945,310,6240.3,3265,61123,4120,77133.6,0.1,0.1,6,141,7.6,177.9,79243,60625-2020-51,POINT (-87.701816 41.971155)
60630,24,06/07/2020,06/13/2020,23,818,40,1426.5,556,5070,970,8841.4,0.1,0.2,3,54,5.2,94.2,57344,60630-2020-24,POINT (-87.759611 41.971261)
60630,25,06/14/2020,06/20/2020,29,847,51,1477.1,656,5726,1144,9985.4,0.1,0.2,4,58,7.0,101.1,57344,60630-2020-25,POINT (-87.759611 41.971261)
60614,40,10/03/2021,10/09/2021,72,7012,101,9833.4,3788,199893,5312,280323.4,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-40,POINT (-87.652064 41.922605)
60614,4,01/24/2021,01/30/2021,86,4533,121,6356.9,3313,97755,4646,137088.4,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-4,POINT (-87.652064 41.922605)
60614,41,10/10/2021,10/16/2021,69,7081,97,9930.2,3778,203671,5298,285621.5,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-41,POINT (-87.652064 41.922605)
60615,30,07/19/2020,07/25/2020,24,503,58,1210.2,767,8158,1845,19628,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-30,POINT (-87.602725 41.801993)
60625,11,03/14/2021,03/20/2021,72,6387,91,8060,2490,94863,3142,119711.5,0.0,0.1,2,183,2.5,230.9,79243,60625-2021-11,POINT (-87.701816 41.971155)
60630,27,06/28/2020,07/04/2020,10,874,17,1524.1,717,7192,1250,12541.9,0.0,0.1,1,61,1.7,106.4,57344,60630-2020-27,POINT (-87.759611 41.971261)
60639,3,01/16/2022,01/22/2022,474,23601,524,26073.6,6731,268458,7436,296583,0.1,0.1,3,289,3.3,319.3,90517,60639-2022-3,POINT (-87.75531 41.920609)
60639,5,01/30/2022,02/05/2022,98,23925,108,26431.5,4984,279235,5506,308489,0.0,0.1,3,294,3.3,324.8,90517,60639-2022-5,POINT (-87.75531 41.920609)
60616,20,05/10/2020,05/16/2020,55,366,101,672,656,2271,1204,4169.7,0.1,0.2,3,28,5.5,51.4,54464,60616-2020-20,POINT (-87.629531 41.844869)
60625,19,05/09/2021,05/15/2021,27,7086,34,8942.1,2091,115197,2639,145371.8,0.0,0.1,2,190,2.5,239.8,79243,60625-2021-19,POINT (-87.701816 41.971155)
60625,2,01/10/2021,01/16/2021,146,5675,184,7161.5,2885,72337,3641,91285,0.1,0.1,7,165,8.8,208.2,79243,60625-2021-2,POINT (-87.701816 41.971155)
60625,20,05/16/2021,05/22/2021,31,7117,39,8981.2,1803,117000,2275,147647.1,0.0,0.1,2,192,2.5,242.3,79243,60625-2021-20,POINT (-87.701816 41.971155)
60625,21,05/23/2021,05/29/2021,20,7137,25,9006.5,1474,118474,1860,149507.2,0.0,0.1,0,192,0.0,242.3,79243,60625-2021-21,POINT (-87.701816 41.971155)
60625,22,05/30/2021,06/05/2021,10,7147,13,9019.1,1523,119997,1922,151429.1,0.0,0.1,2,194,2.5,244.8,79243,60625-2021-22,POINT (-87.701816 41.971155)
60625,23,06/06/2021,06/12/2021,13,7160,16,9035.5,1360,121357,1716,153145.4,0.0,0.1,2,196,2.5,247.3,79243,60625-2021-23,POINT (-87.701816 41.971155)
60625,24,06/13/2021,06/19/2021,7,7167,9,9044.3,1320,122677,1666,154811.2,0.0,0.1,0,196,0.0,247.3,79243,60625-2021-24,POINT (-87.701816 41.971155)
60625,25,06/20/2021,06/26/2021,9,7176,11,9055.7,1318,123995,1663,156474.4,0.0,0.1,1,197,1.3,248.6,79243,60625-2021-25,POINT (-87.701816 41.971155)
60625,26,06/27/2021,07/03/2021,22,7198,28,9083.5,1070,125065,1350,157824.7,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-26,POINT (-87.701816 41.971155)
60625,27,07/04/2021,07/10/2021,32,7230,40,9123.8,1328,126393,1676,159500.5,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-27,POINT (-87.701816 41.971155)
60625,28,07/11/2021,07/17/2021,32,7262,40,9164.2,1595,127988,2013,161513.3,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-28,POINT (-87.701816 41.971155)
60625,29,07/18/2021,07/24/2021,53,7315,67,9231.1,1543,129531,1947,163460.5,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-29,POINT (-87.701816 41.971155)
60625,30,07/25/2021,07/31/2021,70,7385,88,9319.4,1893,131424,2389,165849.3,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-30,POINT (-87.701816 41.971155)
60630,28,07/05/2020,07/11/2020,15,889,26,1550.3,762,7954,1329,13870.7,0.0,0.1,1,62,1.7,108.1,57344,60630-2020-28,POINT (-87.759611 41.971261)
60630,33,08/09/2020,08/15/2020,51,1056,89,1841.5,1048,12518,1828,21829.7,0.1,0.1,0,64,0.0,111.6,57344,60630-2020-33,POINT (-87.759611 41.971261)
60630,34,08/16/2020,08/22/2020,55,1111,96,1937.4,1017,13535,1774,23603.2,0.1,0.1,0,64,0.0,111.6,57344,60630-2020-34,POINT (-87.759611 41.971261)
60603,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-11,POINT (-87.625473 41.880112)
60625,32,08/08/2021,08/14/2021,113,7639,143,9640,2626,136847,3314,172692.9,0.0,0.1,2,200,2.5,252.4,79243,60625-2021-32,POINT (-87.701816 41.971155)
60625,33,08/15/2021,08/21/2021,134,7773,169,9809.1,2947,139794,3719,176411.8,0.0,0.1,0,200,0.0,252.4,79243,60625-2021-33,POINT (-87.701816 41.971155)
60625,34,08/22/2021,08/28/2021,117,7890,148,9956.7,2930,142724,3698,180109.3,0.0,0.1,1,201,1.3,253.7,79243,60625-2021-34,POINT (-87.701816 41.971155)
60625,35,08/29/2021,09/04/2021,93,7983,117,10074.1,2983,145707,3764,183873.7,0.0,0.1,0,201,0.0,253.7,79243,60625-2021-35,POINT (-87.701816 41.971155)
60625,36,09/05/2021,09/11/2021,87,8070,110,10183.9,3147,148854,3971,187845,0.0,0.1,0,201,0.0,253.7,79243,60625-2021-36,POINT (-87.701816 41.971155)
60625,37,09/12/2021,09/18/2021,116,8186,146,10330.2,5146,154000,6494,194338.9,0.0,0.1,1,202,1.3,254.9,79243,60625-2021-37,POINT (-87.701816 41.971155)
60625,38,09/19/2021,09/25/2021,91,8277,115,10445.1,5736,159736,7238,201577.4,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-38,POINT (-87.701816 41.971155)
60625,39,09/26/2021,10/02/2021,88,8365,111,10556.1,6073,165809,7664,209241.2,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-39,POINT (-87.701816 41.971155)
60625,40,10/03/2021,10/09/2021,68,8433,86,10641.9,6427,172236,8110,217351.7,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-40,POINT (-87.701816 41.971155)
60625,41,10/10/2021,10/16/2021,76,8509,96,10737.9,6497,178733,8199,225550.5,0.0,0.0,2,204,2.5,257.4,79243,60625-2021-41,POINT (-87.701816 41.971155)
60625,52,12/26/2021,01/01/2022,1382,12157,1744,15341.4,12120,267829,15295,337984.4,0.1,0.0,3,214,3.8,270.1,79243,60625-2021-52,POINT (-87.701816 41.971155)
60625,6,02/07/2021,02/13/2021,74,6076,93,7667.6,2373,82677,2995,104333.5,0.0,0.1,1,177,1.3,223.4,79243,60625-2021-6,POINT (-87.701816 41.971155)
60625,9,02/28/2021,03/06/2021,70,6252,88,7889.7,2635,89858,3325,113395.5,0.0,0.1,1,181,1.3,228.4,79243,60625-2021-9,POINT (-87.701816 41.971155)
60625,1,01/02/2022,01/08/2022,1220,13377,1540,16881,10836,278665,13674,351658.8,0.1,0.1,2,216,2.5,272.6,79243,60625-2022-1,POINT (-87.701816 41.971155)
60616,40,10/03/2021,10/09/2021,39,4384,72,8049.4,2340,113708,4296,208776.4,0.0,0.0,0,108,0.0,198.3,54464,60616-2021-40,POINT (-87.629531 41.844869)
60616,7,02/14/2021,02/20/2021,29,3275,53,6013.1,1294,59776,2376,109753.2,0.0,0.1,1,87,1.8,159.7,54464,60616-2021-7,POINT (-87.629531 41.844869)
60616,4,01/24/2021,01/30/2021,62,3152,114,5787.3,1641,56042,3013,102897.3,0.0,0.1,2,85,3.7,156.1,54464,60616-2021-4,POINT (-87.629531 41.844869)
60625,8,02/21/2021,02/27/2021,49,6182,62,7801.3,2282,87223,2880,110070.3,0.0,0.1,2,180,2.5,227.1,79243,60625-2021-8,POINT (-87.701816 41.971155)
60625,10,03/06/2022,03/12/2022,41,15270,52,19269.8,4813,341345,6074,430757.3,0.0,0.0,1,238,1.3,300.3,79243,60625-2022-10,POINT (-87.701816 41.971155)
60616,6,02/07/2021,02/13/2021,42,3246,77,5959.9,1199,58482,2202,107377.4,0.0,0.1,0,86,0.0,157.9,54464,60616-2021-6,POINT (-87.629531 41.844869)
60625,2,01/09/2022,01/15/2022,733,14110,925,17806,9103,287768,11487,363146.3,0.1,0.1,0,216,0.0,272.6,79243,60625-2022-2,POINT (-87.701816 41.971155)
60625,3,01/16/2022,01/22/2022,432,14542,545,18351.1,9122,296890,11511,374657.7,0.1,0.1,7,223,8.8,281.4,79243,60625-2022-3,POINT (-87.701816 41.971155)
60625,5,01/30/2022,02/05/2022,149,14934,188,18845.8,7079,312391,8933,394219,0.0,0.1,4,231,5.0,291.5,79243,60625-2022-5,POINT (-87.701816 41.971155)
60625,6,02/06/2022,02/12/2022,120,15054,151,18997.3,6730,319121,8493,402711.9,0.0,0.1,1,232,1.3,292.8,79243,60625-2022-6,POINT (-87.701816 41.971155)
60625,7,02/13/2022,02/19/2022,79,15133,100,19097,6055,325176,7641,410353,0.0,0.1,2,234,2.5,295.3,79243,60625-2022-7,POINT (-87.701816 41.971155)
60625,8,02/20/2022,02/26/2022,55,15188,69,19166.4,5671,330847,7156,417509.4,0.0,0.1,3,237,3.8,299.1,79243,60625-2022-8,POINT (-87.701816 41.971155)
60625,9,02/27/2022,03/05/2022,41,15229,52,19218.1,5685,336532,7174,424683.6,0.0,0.0,0,237,0.0,299.1,79243,60625-2022-9,POINT (-87.701816 41.971155)
60626,24,06/07/2020,06/13/2020,29,1098,58,2207.9,1283,6237,2580,12541.7,0.1,0.2,6,108,12.1,217.2,49730,60626-2020-24,POINT (-87.669834 42.009469)
60630,20,05/16/2021,05/22/2021,27,5837,47,10178.9,1094,70849,1908,123550.9,0.0,0.1,0,136,0.0,237.2,57344,60630-2021-20,POINT (-87.759611 41.971261)
60626,17,04/19/2020,04/25/2020,201,502,404,1009.5,469,1377,943,2769,0.4,0.3,10,27,20.1,54.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60626,18,04/26/2020,05/02/2020,129,631,259,1268.9,429,1806,863,3631.6,0.3,0.3,12,39,24.1,78.4,49730,60626-2020-18,POINT (-87.669834 42.009469)
60626,23,05/31/2020,06/06/2020,68,1069,137,2149.6,657,4954,1321,9961.8,0.1,0.2,8,102,16.1,205.1,49730,60626-2020-23,POINT (-87.669834 42.009469)
60630,21,05/23/2021,05/29/2021,14,5851,24,10203.3,1032,71881,1800,125350.5,0.0,0.1,0,136,0.0,237.2,57344,60630-2021-21,POINT (-87.759611 41.971261)
60617,14,04/04/2021,04/10/2021,196,7554,238,9152.6,1990,80461,2411,97488.3,0.1,0.1,2,151,2.4,183.0,82534,60617-2021-14,POINT (-87.556897 41.721257)
60617,16,04/18/2021,04/24/2021,108,7821,131,9476.1,1922,84229,2329,102053.7,0.1,0.1,3,158,3.6,191.4,82534,60617-2021-16,POINT (-87.556897 41.721257)
60617,17,04/25/2021,05/01/2021,140,7961,170,9645.7,1998,86227,2421,104474.5,0.1,0.1,3,161,3.6,195.1,82534,60617-2021-17,POINT (-87.556897 41.721257)
60617,18,05/02/2021,05/08/2021,96,8057,116,9762,1841,88068,2231,106705.1,0.1,0.1,2,163,2.4,197.5,82534,60617-2021-18,POINT (-87.556897 41.721257)
60626,25,06/14/2020,06/20/2020,15,1113,30,2238.1,1273,7510,2560,15101.5,0.0,0.1,6,114,12.1,229.2,49730,60626-2020-25,POINT (-87.669834 42.009469)
60626,26,06/21/2020,06/27/2020,26,1139,52,2290.4,1643,9153,3304,18405.4,0.0,0.1,0,114,0.0,229.2,49730,60626-2020-26,POINT (-87.669834 42.009469)
60626,27,06/28/2020,07/04/2020,27,1166,54,2344.7,2184,11337,4392,22797.1,0.0,0.1,1,115,2.0,231.2,49730,60626-2020-27,POINT (-87.669834 42.009469)
60626,28,07/05/2020,07/11/2020,42,1208,84,2429.1,1456,12793,2928,25724.9,0.0,0.1,1,116,2.0,233.3,49730,60626-2020-28,POINT (-87.669834 42.009469)
60626,29,07/12/2020,07/18/2020,30,1238,60,2489.4,1850,14643,3720,29445,0.0,0.1,2,118,4.0,237.3,49730,60626-2020-29,POINT (-87.669834 42.009469)
60626,30,07/19/2020,07/25/2020,23,1261,46,2535.7,1477,16120,2970,32415,0.0,0.1,0,118,0.0,237.3,49730,60626-2020-30,POINT (-87.669834 42.009469)
60626,31,07/26/2020,08/01/2020,17,1278,34,2569.9,981,17101,1973,34387.7,0.0,0.1,2,120,4.0,241.3,49730,60626-2020-31,POINT (-87.669834 42.009469)
60645,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,47732,60645-2020-10,POINT (-87.695049 42.008927)
60617,19,05/09/2021,05/15/2021,91,8148,110,9872.3,1684,89752,2040,108745.5,0.1,0.1,0,163,0.0,197.5,82534,60617-2021-19,POINT (-87.556897 41.721257)
60617,2,01/10/2021,01/16/2021,210,6529,254,7910.7,2033,61857,2463,74947.3,0.1,0.1,2,125,2.4,151.5,82534,60617-2021-2,POINT (-87.556897 41.721257)
60617,20,05/16/2021,05/22/2021,87,8235,105,9977.7,1880,91632,2278,111023.3,0.1,0.1,3,166,3.6,201.1,82534,60617-2021-20,POINT (-87.556897 41.721257)
60617,22,05/30/2021,06/05/2021,32,8320,39,10080.7,1415,94855,1714,114928.4,0.0,0.1,0,166,0.0,201.1,82534,60617-2021-22,POINT (-87.556897 41.721257)
60626,33,08/09/2020,08/15/2020,27,1322,54,2658.4,1437,19516,2890,39243.9,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-33,POINT (-87.669834 42.009469)
60626,35,08/23/2020,08/29/2020,11,1364,22,2742.8,1498,22399,3012,45041.2,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-35,POINT (-87.669834 42.009469)
60626,36,08/30/2020,09/05/2020,21,1385,42,2785,1305,23704,2624,47665.4,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-36,POINT (-87.669834 42.009469)
60626,37,09/06/2020,09/12/2020,24,1409,48,2833.3,1293,24997,2600,50265.4,0.0,0.1,0,120,0.0,241.3,49730,60626-2020-37,POINT (-87.669834 42.009469)
